price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city
450000,2,1,840,3340,1,0,0,3,700,140,1912,1994,3592,35
815000,3,2,2270,11989,1,0,0,4,2270,0,1968,0,3807,23
354000,4,2,2580,5476,2,0,0,3,2580,0,2005,0,47,18
279900,3,1,1580,6620,1,0,0,3,1580,0,1988,2000,2054,14
339000,2,1,950,7954,1,0,0,4,950,0,1941,1998,1679,35
1340000,4,3,3190,5040,2,0,3,3,2160,1030,2003,0,264,35
710000,3,3,3740,136915,2,0,0,3,3100,640,1990,2009,1215,6
815000,4,2,2620,4743,1,0,2,4,1310,1310,1949,1985,2789,35
800000,3,1,2080,75794,1,0,0,3,2080,0,1958,2004,307,19
638000,3,2,1660,3729,1,0,0,5,970,690,1922,1956,3750,35
475580,3,1,1520,11085,1,0,0,3,1520,0,1983,2009,1710,33
243800,3,1,1140,27760,1,0,0,4,1140,0,1981,0,2404,16
600000,3,2,3240,8016,2,0,0,3,2910,330,2004,2003,2876,38
620000,3,2,2460,41343,1,0,0,4,2460,0,1988,0,2045,16
750000,4,2,1750,5080,1,0,0,3,1750,0,1903,2005,908,35
626000,3,1,2430,5000,2,0,0,4,1760,670,1945,0,3826,35
230000,3,1,1060,9946,1,0,0,4,1060,0,1956,0,1389,34
537000,3,3,2410,7479,2,0,2,3,2410,0,1942,1988,2974,20
210000,2,1,720,8040,1,0,0,3,720,0,1943,2002,1038,6
200500,3,1,1260,9346,1,0,0,4,1260,0,1963,0,343,18
253500,3,1,1640,12384,1,0,0,4,1090,550,1954,1979,2297,14
150000,3,1,1310,9612,1,0,0,3,960,350,1962,2003,2827,1
440000,3,1,2120,6290,1,0,0,4,1220,900,1949,1985,3192,35
667000,3,1,3320,478288,1,0,3,4,2260,1060,1933,1982,3092,12
660000,3,1,1210,9622,1,0,1,3,1210,0,1955,2009,413,3
695000,3,2,2590,12063,2,0,0,3,2590,0,1993,0,3628,3
440000,4,2,2250,7526,2,0,0,3,2250,0,1989,0,3487,32
1388000,4,3,4040,20001,1,0,0,3,2020,2020,1972,2001,2836,8
219500,3,1,1090,6710,1,0,0,5,1090,0,1912,0,339,1
220000,3,1,1660,15600,2,0,0,3,1660,0,1981,2013,3011,1
270000,2,1,1780,81021,1,0,3,4,1780,0,1954,1979,2959,1
900000,4,3,3370,5000,2,0,2,3,2470,900,2008,0,2863,35
1990000,5,3,4480,5000,2,0,0,5,3420,1060,1902,0,4387,35
800000,4,2,2990,16809,2,0,0,3,2990,0,1990,2009,1637,42
365000,5,2,2280,19000,1,0,0,3,2280,0,1924,2011,970,6
1387800,3,3,2480,5500,2,0,3,3,1730,750,1950,2005,2484,35
451000,5,2,2830,8925,1,0,0,3,2830,0,1967,2011,445,19
202000,2,1,920,7569,1,0,0,4,920,0,1950,1983,453,6
1410000,4,2,3250,16684,2,0,0,3,3250,0,1979,2014,2192,22
471000,2,1,1240,6417,1,0,0,5,1240,0,1924,1956,3799,35
827000,4,2,3230,12100,1,0,0,3,1870,1360,1977,2004,3351,3
235000,5,2,2500,9583,1,0,0,3,1300,1200,1979,2014,1187,10
216500,2,1,1390,4482,1,0,0,4,1390,0,1980,0,2145,10
359000,5,1,1940,6654,1,0,0,4,1940,0,1953,1983,1025,6
252500,3,2,1900,8002,1,0,0,3,1900,0,1991,0,439,14
370000,3,1,2380,14500,1,0,0,4,1850,530,1961,2001,3758,17
663000,3,2,1480,3876,1,0,0,5,860,620,1928,1970,3884,35
971971,4,3,3460,6738,2,0,0,3,3460,0,2013,1923,929,32
420000,3,1,1444,249126,1,0,0,3,1444,0,2008,0,1848,41
330675,4,3,1930,3031,1,0,0,3,1200,730,2006,0,2312,11
240000,4,1,1200,2171,1,0,0,3,1200,0,1933,0,175,35
334888,3,2,1769,7324,2,0,0,3,1769,0,2012,1912,328,1
414000,3,2,2490,4540,2,0,0,3,2490,0,2012,1912,3383,32
782900,4,3,3060,3898,2,0,0,3,2300,760,2014,0,2022,16
525000,4,2,3030,6625,2,0,0,3,3030,0,2011,0,3432,32
429900,3,2,2370,5353,2,0,0,3,2370,0,2009,0,914,11
390000,3,3,1370,913,2,0,0,3,1100,270,2006,0,3283,35
224000,3,1,1500,11968,1,0,0,3,1500,0,2014,0,2735,4
257500,3,2,1715,6819,2,0,0,3,1715,0,1995,0,3545,14
665000,2,1,1110,3200,1,0,0,3,1110,0,1925,2002,1143,35
327000,5,2,2400,8050,2,0,0,3,2400,0,1998,2006,3453,1
425000,3,1,1520,213444,1,0,3,5,1520,0,1988,0,128,32
687500,4,2,3190,10970,2,0,0,3,3190,0,1994,0,2303,33
672500,3,2,2400,5300,1,0,0,4,1250,1150,1939,1989,4117,35
140000,3,1,1060,7473,1,0,0,3,1060,0,1959,1989,2251,10
215500,2,1,1220,15600,1,0,0,3,1220,0,1972,2002,2902,1
464900,4,2,2020,8424,1,0,0,4,1380,640,1979,0,794,19
417000,4,2,2300,7700,1,0,0,3,1380,920,1959,1989,3548,35
453000,4,2,2300,37533,1,0,3,5,1550,750,1979,0,4059,41
700000,3,2,1660,1545,2,0,2,3,1400,260,2002,0,4159,35
1619999,4,3,3900,9750,1,0,4,5,2520,1380,1972,0,3382,3
259500,3,1,1650,12349,1,0,0,3,1650,0,1957,2000,3127,34
460000,4,2,2110,35091,1,0,0,4,1290,820,1985,0,2121,16
561500,3,1,1960,6380,1,0,0,4,980,980,1939,1989,104,35
641000,4,2,2770,63118,2,0,0,3,2770,0,1997,0,3757,7
330000,4,1,2440,7350,1,0,0,3,1610,830,1978,0,2975,18
447000,2,1,1320,8380,1,0,0,3,1320,0,1953,0,105,35
320000,4,2,2570,4865,2,0,0,3,2570,0,2005,0,2362,21
212700,2,1,940,5040,1,0,0,3,940,0,1926,2003,3910,35
260000,2,1,700,4800,1,0,0,3,700,0,1922,2008,1020,35
410000,3,2,1400,45738,2,0,0,4,1400,0,1981,0,2346,41
355000,4,2,1890,7867,2,0,0,3,1890,0,1996,0,2154,21
275500,2,1,720,11400,1,0,0,5,720,0,1951,0,1493,36
415000,3,1,2410,8944,1,0,0,4,1860,550,1967,0,1293,32
279000,3,2,1630,7950,1,0,0,3,1320,310,1985,0,1670,18
350000,5,1,2330,14322,1,0,0,4,1180,1150,1968,0,781,32
355000,2,2,1330,10838,2,0,0,3,1330,0,1985,0,1586,17
750000,4,2,3190,11597,2,0,0,3,2300,890,1984,0,2185,33
235000,3,1,1400,6300,1,0,0,3,1400,0,1998,2006,1401,12
209950,3,1,970,9583,1,0,0,4,970,0,1967,0,2798,14
230000,3,1,1010,9600,1,0,0,5,1010,0,1969,0,1527,9
725000,3,2,3580,54450,1,0,0,3,3580,0,1990,2009,1973,21
430000,2,1,1050,2570,1,0,0,5,850,200,1927,0,3794,35
661500,5,2,2500,7200,1,0,0,4,1490,1010,1977,0,1206,31
738000,3,3,2630,4896,2,0,0,3,2630,0,2006,0,101,31
1820000,4,4,6640,53330,2,0,0,3,6640,0,1993,0,1859,42
221000,3,1,910,8789,1,0,0,3,910,0,1966,1963,3760,35
665000,3,2,2610,35000,2,0,0,3,2610,0,1988,2000,1049,42
255000,3,2,1720,6194,2,0,0,3,1720,0,1998,2006,3492,1
1195000,5,2,3650,13297,2,0,0,5,2750,900,1969,0,3658,23
355000,3,1,2040,22693,1,0,0,4,2040,0,1980,0,1015,18
755000,5,2,3260,24300,1,0,1,4,2310,950,1950,1983,3488,20
300000,3,1,1590,8911,1,0,0,3,1590,0,1956,2001,3813,17
500000,4,1,1440,7100,1,0,0,3,1440,0,1906,2014,2563,35
191000,2,1,900,3400,1,0,0,5,900,0,1905,0,4252,35
315000,6,4,3120,4240,2,0,2,4,2090,1030,1993,0,4100,35
415000,3,2,1060,1536,2,0,0,3,1060,0,2000,0,2511,35
394000,4,2,3000,9793,2,0,0,3,3000,0,2002,0,2302,21
490000,3,2,2230,5348,2,0,0,3,2230,0,2000,0,3956,38
523460,5,1,1890,5000,1,0,0,3,1090,800,1906,2014,287,35
550000,4,3,4150,16197,2,0,0,3,4150,0,2006,0,385,1
342000,3,1,1780,10409,1,0,0,3,1280,500,1981,2013,1083,32
560000,4,2,2710,6583,2,0,0,3,2710,0,2003,0,3706,32
1050000,4,4,4390,13833,2,0,3,3,3320,1070,2003,0,3503,16
710000,2,1,1640,4080,1,0,0,5,1540,100,1916,0,3329,35
1020000,3,2,1670,4800,1,0,3,3,1670,0,1903,2005,3909,35
399950,3,2,2570,10431,2,0,0,3,2570,0,1989,0,4448,18
480000,2,1,1500,3420,1,0,0,3,1500,0,1902,0,3272,35
410000,3,1,2710,19000,2,0,3,4,2710,0,1950,1983,1362,6
530000,4,1,2860,48351,1,0,0,3,1710,1150,1978,0,1536,42
528000,2,0,840,40642,1,1,4,4,840,0,1937,0,4312,41
469900,4,2,2990,8913,2,0,0,4,2990,0,1991,0,1506,32
397000,5,1,1170,6757,1,0,0,4,800,370,1944,0,888,35
718500,3,1,1200,6240,1,0,0,3,1030,170,1952,2008,2745,35
195000,2,1,1020,8100,1,0,0,3,1020,0,1940,1996,382,35
285000,2,1,910,8155,1,0,0,4,910,0,1948,0,1048,36
295000,1,1,700,2500,1,0,0,4,700,0,1907,0,3128,35
602000,4,1,2420,37800,1,0,0,4,1880,540,1981,0,2030,31
235000,3,1,1950,8712,1,0,0,3,1950,0,1960,2012,1451,32
465000,4,2,3060,6000,2,0,0,3,3060,0,2012,1912,1789,21
234000,4,1,1390,18000,1,0,0,3,1390,0,1955,2013,3049,18
504200,2,1,1200,1687,3,0,0,3,1200,0,2008,0,2867,35
710000,3,2,2440,4153,2,0,0,3,2440,0,2003,0,3817,31
589500,3,3,2310,3075,2,0,0,3,1730,580,2005,0,3259,35
415000,3,2,2600,64626,1,0,0,3,2600,0,2009,0,3868,37
735000,3,2,1490,1212,2,0,0,3,1040,450,2011,0,3199,35
427000,3,2,2432,9391,2,0,2,3,2432,0,2005,0,2477,14
982000,4,2,3610,8580,2,0,0,3,3610,0,2014,0,532,19
459000,4,3,2530,10000,2,0,0,3,2530,0,2013,1923,247,6
483453,4,2,2790,5527,2,0,0,3,2790,0,2014,0,4320,27
246950,3,3,1670,4440,1,0,0,3,1670,0,2014,0,3438,12
235000,1,1,1170,1456,2,0,0,3,1070,100,2007,0,2556,35
288790,4,2,1350,942,3,0,0,3,1350,0,2008,0,4365,16
229800,2,1,1110,1773,2,0,0,3,1110,0,2014,0,3183,35
516500,1,1,1100,638,3,0,0,3,1100,0,2014,0,3161,35
1600000,3,4,2820,7200,2,0,0,4,2460,360,1930,0,2717,35
234000,3,1,1040,8128,1,0,0,3,1040,0,1983,2009,2339,11
230000,2,1,1910,3376,2,0,0,3,1910,0,1980,0,1803,21
300000,4,1,1370,8499,1,0,0,3,1370,0,1949,1998,935,36
470000,3,1,1500,5000,1,0,0,4,1140,360,1927,0,3839,35
339900,3,1,1200,9087,1,0,0,5,1200,0,1969,0,4309,25
650000,2,1,1050,2542,1,0,0,3,880,170,1904,0,1338,35
585000,5,2,2670,16777,1,0,0,4,1620,1050,1920,0,2166,35
699900,4,2,2190,11500,1,0,0,4,1430,760,1972,0,3269,3
598000,4,2,3130,40918,2,0,0,3,3130,0,1994,0,3362,27
475000,3,2,1700,9100,1,0,0,3,1160,540,1998,2006,3950,35
314500,3,1,1700,17355,1,0,0,3,1200,500,1978,0,2324,21
397000,3,3,1360,1275,2,0,0,3,1240,120,2007,0,711,35
345000,3,2,1610,15005,1,0,0,4,1610,0,1986,0,2685,7
325000,5,2,2130,6222,1,0,0,3,1300,830,1991,0,3287,35
265000,3,1,1800,7650,1,0,0,5,1800,0,1957,0,3670,32
402000,4,2,2950,15540,1,0,0,4,2120,830,1974,0,2092,18
835000,3,2,2120,54014,2,0,0,4,2120,0,1964,0,3175,3
780000,4,2,3500,7048,2,0,0,3,3500,0,2005,0,4311,31
250000,3,2,1440,9220,1,0,0,3,1440,0,1965,1993,2249,10
1200000,4,2,2120,3360,2,0,0,3,2120,0,1905,2010,3170,35
935000,2,2,1780,2067,2,0,0,5,1780,0,1974,0,1894,3
300000,2,1,960,8153,1,0,0,3,960,0,1947,2012,2277,36
419000,2,1,1510,4980,1,0,0,3,1510,0,2006,0,725,31
410000,1,1,1010,5750,1,0,0,3,1010,0,1911,1948,3349,35
1165000,3,3,3790,5001,2,0,0,3,2810,980,1989,0,3003,35
461000,3,1,3600,8666,2,0,0,4,2400,1200,1948,0,642,19
385000,3,1,1300,7030,1,0,0,3,1300,0,1968,1997,718,19
669500,4,2,2500,4046,1,0,0,4,1520,980,1940,2001,4131,35
491950,3,2,2090,10733,1,0,0,3,1440,650,1958,2004,3255,35
1230000,3,1,2200,14630,1,0,1,3,2200,0,1948,2003,4416,3
560000,3,2,2070,15002,1,0,0,3,2070,0,1955,2013,3489,20
370000,3,1,1320,7341,1,0,0,3,1320,0,1982,0,945,36
263400,4,2,1360,60548,1,0,0,3,960,400,1960,2012,2956,1
100000,2,1,930,7623,1,0,0,2,930,0,1942,0,108,6
289950,3,2,1760,8584,1,0,0,5,1760,0,1937,0,1106,6
263000,3,1,1410,8100,2,0,0,3,1410,0,1985,0,1874,21
397500,4,2,2570,7859,2,0,0,3,2570,0,1992,0,1890,21
245000,3,2,1300,14197,1,0,0,3,860,440,1996,0,372,18
535000,3,1,1580,6300,1,0,0,3,1180,400,1925,2002,1772,35
449000,4,2,2960,6031,2,0,0,3,2960,0,2005,0,1917,21
490000,4,3,2330,3497,2,0,0,3,1920,410,2003,0,3537,35
445800,4,2,2070,39446,1,0,0,3,1470,600,1977,2004,1676,20
345000,2,1,970,5750,1,0,0,4,970,0,1932,1958,3608,35
327500,3,2,2310,7200,2,0,0,3,2310,0,1990,2009,249,18
436500,4,2,2290,11173,2,0,0,4,2290,0,1988,0,712,32
550000,3,2,1720,9600,1,0,0,4,1220,500,1967,0,3611,31
441000,2,1,1190,3400,1,0,0,3,990,200,1919,2001,3676,35
406500,2,1,870,5750,1,0,0,4,870,0,1947,1988,3281,35
243000,2,1,1068,1758,2,0,0,3,1068,0,1990,2009,3936,17
359500,4,2,2140,10316,2,0,0,3,2140,0,1993,0,2417,1
760000,4,2,3300,165528,2,0,0,3,3300,0,1984,0,1547,42
1925000,5,4,4830,8050,2,0,2,4,3710,1120,1914,1945,2329,35
408000,5,3,2820,6589,1,0,0,3,2320,500,1906,2014,3977,35
480000,4,3,2440,9664,2,0,0,3,1890,550,1981,2013,1512,17
875000,4,1,1800,3245,1,0,0,4,1800,0,1929,0,1961,35
308000,3,1,1010,8800,1,0,0,4,1010,0,1954,1979,3668,35
880000,4,2,3220,4392,1,0,0,4,2320,900,1931,0,3642,35
1730000,5,3,5000,26540,2,0,3,3,3410,1590,2008,0,3267,23
170000,2,1,1200,24792,2,0,0,2,1200,0,1976,0,2567,31
491500,3,2,1470,4322,2,0,0,3,1470,0,1985,0,3236,16
515000,3,2,2600,4506,2,0,0,3,2600,0,2003,0,950,17
550000,4,1,2750,128502,1,0,0,2,1500,1250,1958,0,1510,32
255000,2,1,1320,9967,1,0,0,3,940,380,1919,2001,3015,35
635000,3,2,3350,4007,2,0,0,3,2550,800,2005,0,30,19
850000,3,2,2650,2387,2,0,0,3,1830,820,1920,1979,3117,35
265000,2,2,1860,10856,1,0,0,3,1260,600,1952,2008,289,35
349810,3,1,960,8855,1,0,0,4,960,0,1958,1972,760,36
972000,4,1,2010,6300,1,0,2,5,1610,400,1937,0,2464,35
235000,2,1,900,28800,1,0,0,1,900,0,1928,0,4222,38
330000,4,2,2340,11784,2,0,0,3,2340,0,1997,0,2089,18
500000,4,3,3720,15048,3,0,0,3,3720,0,1979,2014,73,32
570000,3,2,1890,29185,1,0,0,3,1470,420,1949,2013,624,3
1309500,4,2,2680,12215,1,1,4,3,1590,1090,1956,2001,1422,26
544000,3,2,1460,1613,2,0,0,3,1180,280,2007,0,3823,35
439000,3,2,3180,7904,1,0,0,3,1810,1370,2006,0,2447,32
530000,4,2,1980,15086,2,0,0,3,1980,0,1981,2013,1745,33
427500,2,2,1090,934,3,0,0,3,1090,0,2008,0,1274,35
337000,4,2,2230,5970,2,0,0,4,2230,0,2002,0,1093,9
1095000,4,2,3330,9143,2,0,0,4,3330,0,1995,0,272,19
435000,4,2,1880,3840,1,0,0,3,970,910,1904,0,217,35
765000,5,3,2870,5700,1,0,0,3,1950,920,1964,2000,3314,35
492650,4,1,2120,9786,1,0,0,3,1640,480,1967,2011,3510,36
383962,4,2,2700,6998,2,0,0,3,2700,0,2001,0,964,40
950000,4,2,3670,7680,2,0,0,3,3670,0,2007,0,2504,16
457000,3,2,1220,1330,2,0,0,3,1010,210,2008,0,4220,35
1510000,5,3,4390,11250,2,0,0,3,4390,0,2007,0,4234,23
882566,4,2,3560,5265,3,0,0,3,3560,0,2014,0,1313,31
963000,4,3,3530,8589,2,0,0,3,3530,0,2007,0,189,19
345000,4,2,2280,5000,2,0,0,3,2280,0,2006,0,2353,21
2065000,4,3,4350,7965,2,0,0,3,4350,0,2013,1923,1654,3
800000,3,3,3830,221284,2,0,0,3,3530,300,1993,0,1521,42
314500,3,2,2050,13303,1,0,0,3,2050,0,1993,0,2971,14
530000,3,2,3660,39478,2,0,2,4,3260,400,1989,0,2415,12
650000,4,2,3350,46748,2,0,0,3,3350,0,2004,2003,2493,4
349500,3,2,1270,3600,1,0,0,3,1270,0,1963,2008,2359,35
1198000,4,3,3400,3850,2,0,0,3,2790,610,2008,0,1958,35
165050,3,1,1200,8514,1,0,0,3,1200,0,1959,1989,840,12
580000,3,2,2200,11000,2,0,2,3,2200,0,1978,0,870,3
330000,3,2,1680,11312,1,0,0,3,1080,600,1959,1989,198,35
875000,5,3,3840,8279,2,0,0,3,3840,0,2001,0,1767,33
500000,2,1,950,4500,1,0,2,3,850,100,1926,2003,3096,35
445000,4,2,2280,42077,2,0,0,3,2280,0,1994,0,1645,18
274900,4,2,1970,6600,2,0,0,3,1970,0,1987,2000,2452,18
219950,3,1,1620,9310,1,0,0,4,1620,0,1967,0,1365,9
691500,4,2,2600,7200,2,0,0,3,2600,0,1962,2002,4343,35
459500,2,1,1250,3825,1,0,0,3,850,400,1929,0,3887,35
955500,4,1,2130,5080,1,0,0,3,2130,0,1914,1993,2241,35
328950,4,1,2550,8976,1,0,0,5,1300,1250,1978,0,1591,18
307000,3,1,1150,6000,1,0,0,3,1150,0,1927,2011,1923,27
382500,3,1,1040,9000,1,0,0,4,1040,0,1967,0,3202,16
1150000,4,2,3340,10422,2,0,0,3,3340,0,1996,0,164,19
1297000,6,2,2630,9420,2,0,0,5,2510,120,1900,0,3597,35
478000,3,2,1640,3896,2,0,0,3,1640,0,1994,0,3195,16
260000,2,1,770,7906,1,0,0,4,770,0,1948,0,4217,36
850000,4,3,4350,112750,1,0,0,3,2200,2150,2006,0,3764,16
616000,4,1,1700,5846,1,0,0,3,1700,0,1957,2000,3077,35
540000,3,1,2050,9580,1,0,0,3,1400,650,1984,0,1915,33
300000,3,2,1660,5128,2,0,0,3,1660,0,2001,0,2426,11
507500,3,1,1990,9594,1,0,0,3,1190,800,1977,2004,1043,31
3800000,5,5,7050,42840,1,0,2,4,4320,2730,1978,2000,757,8
241000,3,2,1770,7000,1,0,0,3,1770,0,1986,0,2555,1
485000,3,2,2440,47916,2,0,0,3,2090,350,1991,0,2592,31
695000,3,2,2620,51354,2,0,0,3,2620,0,1998,2006,2001,42
548000,4,2,2440,11005,2,0,0,3,2440,0,1994,0,473,25
345000,2,1,1080,7775,1,0,0,3,1080,0,1955,2005,3772,35
280000,3,1,1090,10710,1,0,0,4,1090,0,1962,0,125,32
450000,3,1,1400,13775,1,0,0,3,1400,0,1963,2008,3730,17
515000,3,2,2010,7200,2,0,0,3,2010,0,1994,0,4297,17
1014250,3,1,1640,12855,1,0,0,5,1500,140,1920,0,3916,3
739900,5,2,3290,5029,2,0,0,3,3290,0,2004,2003,2916,33
600000,2,2,2510,14878,2,0,0,3,2510,0,1990,2009,1336,5
370000,2,1,860,6050,1,0,0,3,860,0,1952,2008,3010,35
729032,4,2,2840,12866,1,0,0,4,1780,1060,1977,0,2690,3
510000,3,1,1750,7020,2,0,0,3,1750,0,1934,1978,2616,4
425000,3,1,1300,19163,1,0,0,3,1300,0,1964,2000,797,31
1080000,3,2,3890,7216,2,0,1,3,3260,630,1967,2010,3524,35
337000,3,2,1460,941,3,0,0,3,1460,0,2006,0,358,35
563000,4,1,1410,3376,1,0,0,5,1410,0,1911,1984,3726,35
1695000,4,2,3770,10900,2,0,2,5,3070,700,1924,1956,2804,35
245000,3,2,1190,4072,1,0,0,5,1190,0,1907,0,4202,35
590000,3,2,1410,6413,1,0,0,4,910,500,1947,1988,3940,35
695000,3,2,2500,4080,1,0,0,5,1680,820,1922,1956,4381,35
402500,2,1,800,2280,1,0,0,5,800,0,1946,0,3196,35
435000,3,2,2530,13446,2,0,0,3,2530,0,1993,0,2454,11
660000,3,2,2570,28500,1,0,0,3,1970,600,1983,2009,998,31
300000,3,2,2090,9620,1,0,0,3,1340,750,1987,2000,2951,14
600000,5,2,2980,7781,1,0,0,3,1580,1400,1960,2012,3324,35
205000,3,1,1170,8239,1,0,0,3,1170,0,1981,2013,2279,9
357500,3,3,2080,5100,2,0,0,3,2080,0,2004,2003,2444,21
1110000,5,3,3350,4000,2,0,0,4,2510,840,1997,0,3398,35
332888,2,2,1050,1029,2,0,0,3,950,100,2007,0,35,35
174000,2,1,900,13531,1,0,0,3,900,0,1979,2014,60,28
515000,2,1,1050,5000,1,0,0,5,1050,0,1907,0,3617,35
392000,5,2,3740,32481,1,0,0,3,2240,1500,1958,2004,1939,10
485000,4,1,1430,4096,2,0,0,3,1430,0,1900,2005,1832,35
217500,3,1,1400,9546,1,0,0,4,1400,0,1984,0,1948,14
502000,3,2,1600,45613,2,0,0,4,1600,0,1983,0,1312,42
820000,3,2,2880,9750,2,0,0,3,2880,0,1989,0,1228,3
1640000,3,3,3140,5445,2,0,3,4,2240,900,1913,0,3376,35
102500,2,1,820,4320,1,0,0,3,820,0,1937,1999,4494,35
925000,5,5,5190,12637,2,0,2,3,5190,0,2001,0,3797,38
540000,4,2,2180,10140,1,0,0,4,1180,1000,1968,0,4322,31
600000,2,1,910,2002,1,0,0,3,910,0,1900,2005,2,35
406000,4,1,1580,8475,1,0,2,4,1580,0,1928,0,23,35
620000,4,3,2130,6325,1,0,0,5,1440,690,1948,1985,3075,35
1060000,4,2,4570,16015,2,0,2,3,4570,0,1990,2009,1185,33
401000,3,2,1240,11172,1,0,0,3,1000,240,1984,0,2584,33
725000,3,1,1860,6000,2,0,2,4,1860,0,1959,0,2860,35
276000,1,0,370,1801,1,0,0,5,370,0,1923,0,2182,35
500000,5,3,3130,12087,2,0,0,3,2180,950,1975,0,2319,16
375000,3,1,2530,35150,1,0,0,4,1800,730,1977,0,1230,18
2300000,4,4,3970,9778,2,0,2,4,3390,580,1928,0,681,35
260000,3,2,1920,9680,1,0,0,4,1300,620,1961,2001,203,18
1565000,4,2,2970,12750,1,0,1,4,2130,840,1918,1986,4453,3
431000,4,2,2300,6087,2,0,0,3,2300,0,2001,0,1966,32
321000,4,2,1830,9601,2,0,0,3,1830,0,2003,0,2409,21
433000,4,1,1550,5053,1,0,0,4,1180,370,1963,0,3371,35
920000,4,3,4080,10666,2,0,0,3,4080,0,2005,0,4319,31
482000,3,2,1710,21485,2,0,0,3,1710,0,1989,0,75,33
712000,3,2,2375,4094,2,0,0,3,2375,0,2002,0,3736,31
505000,4,2,2200,9778,1,0,0,4,1100,1100,1962,0,490,3
2367000,3,2,3530,17450,1,1,3,3,1840,1690,1930,1993,3992,23
452000,3,1,1110,9012,1,0,0,4,1110,0,1966,0,3544,31
581000,4,1,1630,2566,1,0,0,3,1630,0,1921,2000,1446,35
952500,4,1,2550,5055,2,0,0,4,2550,0,1910,0,1543,35
808000,4,2,2500,8866,2,0,0,4,2500,0,1987,0,924,3
476000,4,3,2890,6885,1,0,0,3,1590,1300,1945,2013,3789,35
535000,4,1,1420,5000,1,0,0,4,1420,0,1945,0,2585,35
1356925,4,3,4270,5800,2,0,3,5,3170,1100,1937,0,2576,35
629800,3,2,2390,1984,2,0,0,3,2220,170,2008,0,2766,16
417838,4,2,2530,5048,2,0,0,3,2530,0,2014,0,2390,21
399895,4,2,2701,4500,2,0,0,3,2701,0,2014,0,3599,1
825000,4,2,3990,6637,2,0,0,3,3990,0,2003,0,4420,31
300000,4,2,2303,3826,2,0,0,3,2303,0,2006,0,704,1
640000,2,2,1540,965,3,0,0,3,1540,0,2007,0,1442,35
460000,3,2,1450,1053,2,0,0,3,940,510,2008,0,814,35
525000,2,2,1160,1458,2,0,0,3,1040,120,2012,1912,1741,35
499990,4,2,2910,6334,2,0,0,3,2910,0,2013,1923,310,27
1020000,4,3,3770,8501,2,0,0,3,3770,0,2008,0,110,19
675000,5,2,2900,10300,1,0,0,3,1450,1450,1985,0,873,3
512031,3,1,1540,3000,1,0,2,3,770,770,1920,1979,3800,35
310000,2,1,700,3000,1,0,0,4,700,0,1918,1974,4404,35
1075000,3,2,3280,10302,1,0,0,3,1680,1600,1970,2014,3028,35
255000,4,2,2430,8960,1,0,0,3,1430,1000,1960,2012,4114,35
435000,3,2,1900,7984,2,0,0,3,1900,0,1993,0,4522,5
453000,3,2,1660,15050,1,0,0,3,1260,400,1983,2009,716,19
260000,4,2,1620,7992,2,0,0,4,1620,0,1975,0,1971,18
659000,4,2,2090,10800,1,0,0,4,2090,0,1951,1999,2985,23
223000,3,2,1110,7231,1,0,0,4,1110,0,1991,0,1886,18
851000,5,3,3760,9792,2,0,0,3,2550,1210,1984,0,3263,3
605000,3,2,2080,12134,1,0,0,4,1530,550,1973,0,2068,31
895000,4,2,1950,5950,1,0,0,3,1330,620,1947,2012,1889,35
519000,5,2,2570,13054,1,0,1,3,1470,1100,1950,1992,666,26
535000,3,1,2330,12141,1,0,0,3,1390,940,1983,2009,911,42
489000,3,3,3700,10375,2,0,0,3,3700,0,1982,0,2787,34
250000,3,2,1920,7738,1,0,0,3,1520,400,1965,1993,2151,6
580000,3,2,1900,3960,1,0,0,3,1200,700,1905,2010,268,35
1038000,4,1,1440,13296,1,0,0,4,1440,0,1967,0,68,3
605000,4,2,2940,48788,1,0,0,5,1520,1420,1961,0,1078,17
599950,4,3,2500,3080,2,0,0,3,1810,690,2008,0,4095,31
700000,3,2,2490,23891,2,0,0,3,2490,0,1993,0,1985,31
480000,3,2,1470,10052,1,0,0,4,1470,0,1956,0,707,35
329950,4,2,2120,4558,2,0,0,3,2120,0,2002,0,2043,21
250000,3,1,1200,24805,1,0,0,3,1200,0,1984,0,199,18
345000,5,2,2450,6994,2,0,0,3,2450,0,2002,0,267,18
175000,4,2,1780,6000,2,0,0,3,1780,0,1991,0,2055,10
185000,5,1,1590,6700,1,0,0,3,1090,500,1942,1999,155,35
411000,4,2,2370,76665,2,0,0,4,2370,0,1978,2000,2908,1
690000,3,1,1760,4000,2,0,0,3,1760,0,1922,2008,1975,35
265000,4,3,1940,8170,1,0,0,4,1940,0,1948,0,995,36
720000,4,3,3550,12327,1,0,0,4,2180,1370,1990,0,1350,5
256000,4,2,2050,5787,2,0,0,3,2050,0,2002,0,688,10
255000,4,2,1680,3179,2,0,0,3,1680,0,2002,0,350,1
540000,3,2,1320,1800,2,0,0,3,1320,0,1994,0,2829,35
481015,3,2,1550,5511,2,0,0,3,1550,0,1987,2000,146,19
575000,3,1,2680,8625,1,0,0,5,1590,1090,1974,0,4,16
339950,3,2,2390,34041,1,0,0,3,1840,550,1984,0,2411,18
475000,4,2,2040,7260,2,0,0,4,2040,0,1963,0,1047,36
732000,3,3,2670,6517,2,0,4,4,2020,650,1977,0,2987,35
